LtR algorithm,repo_name,ndcg@1,ndcg@2,ndcg@3,ndcg@4,ndcg@5,ndcg@6,ndcg@7,ndcg@8,ndcg@9,ndcg@10,ndcg@11,ndcg@12,ndcg@13,ndcg@14,ndcg@15,ndcg@16,ndcg@17,ndcg@18,ndcg@19,ndcg@20,Project_Category
ListNet,alibaba_BizCharts,0,0.191903361,0.146875279,0.1221815,0.106150667,0.094708776,0.086031042,0.079166235,0.081921748,0.076709821,0.072272776,0.068437736,0.065081278,0.062112638,0.059463391,0.057080856,0.054923732,0.052959121,0.055171867,0.053387703,Small
ListNet,AmruthPillai_Reactive-Resume,0.023622047,0.10891243,0.096290165,0.09995872,0.218048706,0.200486555,0.204482151,0.197590144,0.187509427,0.239200717,0.22855302,0.269488625,0.262064429,0.255498051,0.287252775,0.277951778,0.269530744,0.259889684,0.285026261,0.277591425,Small
ListNet,apache_kylin,0,0.386852807,0.296081911,0.414429925,0.392081051,0.45760812,0.507305017,0.506407965,0.541332445,0.570513236,0.595355589,0.6168274,0.635619702,0.606626319,0.623404613,0.638493752,0.614364644,0.628158743,0.640787694,0.620065715,Small
ListNet,asynkron_protoactor-dotnet,0,0.191903361,0.204149454,0.253228158,0.220003338,0.202230499,0.206066305,0.229206457,0.221345759,0.207263568,0.22396829,0.21208377,0.226011236,0.221089401,0.254311733,0.248854514,0.277240807,0.285068033,0.277258178,0.300630414,Small
ListNet,aws_chalice,0.244094488,0.244094488,0.192362975,0.201060467,0.174680313,0.182162408,0.210923689,0.213570537,0.215730283,0.209519618,0.19876694,0.201172174,0.192464413,0.183685272,0.218502977,0.229624042,0.22540986,0.221571774,0.22233672,0.223040329,Small
ListNet,open-mmlab_mmsegmentation,0,0,0.012932878,0.010758505,0.016578711,0.02073284,0.110458629,0.106042758,0.102439545,0.095922261,0.09037393,0.085578381,0.081381279,0.077669124,0.074356357,0.071377102,0.070762664,0.068231498,0.067786124,0.065594037,Small
ListNet,otya128_winevdm,0.238095238,0.33634357,0.313290644,0.343347283,0.312876718,0.279152001,0.298660111,0.274828665,0.272229563,0.254910104,0.268627519,0.288253031,0.306343783,0.304397106,0.320440474,0.313367624,0.327908844,0.325829493,0.328930875,0.331865994,Small
ListNet,remotion-dev_remotion,0.492063492,0.492063492,0.402677068,0.503103501,0.501654996,0.459558601,0.509076784,0.548249775,0.544274272,0.540952581,0.538124741,0.535680574,0.521085811,0.502385079,0.491112508,0.480974803,0.481393852,0.472691109,0.468492723,0.464498701,Small
ListNet,capistrano_capistrano,0.118110236,0.459271767,0.36444141,0.47129631,0.441486278,0.396445045,0.362284973,0.33337661,0.311459691,0.293147233,0.27755737,0.315892637,0.300400011,0.289211635,0.279227006,0.26898562,0.296611145,0.28684638,0.285394385,0.277947644,Small
ListNet,Shopify_shopify_app,0.047619048,0.219553629,0.168037705,0.13978594,0.127693175,0.13959332,0.148618602,0.13675965,0.134944868,0.126359569,0.119050685,0.138844015,0.156167297,0.151215939,0.154921541,0.150622226,0.163525521,0.175277258,0.173942277,0.179042945,Small
ListNet,StackExchange_StackExchange.Redis,1,0.613147193,0.496992037,0.454472995,0.426870267,0.488647436,0.535500342,0.512247746,0.484360247,0.461059133,0.492232524,0.492435782,0.517328742,0.499118647,0.48286776,0.463520579,0.446003824,0.434275137,0.419525726,0.409778464,Small
ListNet,tensorflow_tensor2tensor,0,0.190356143,0.380330462,0.335067276,0.422309825,0.376789406,0.34226591,0.354218939,0.363972235,0.404436823,0.438885359,0.441707172,0.420044103,0.423329221,0.405273254,0.429102317,0.431481662,0.433648662,0.418920529,0.406913273,Small
ListNet,ThePhD_sol2,0.118110236,0.166847598,0.127698584,0.110200452,0.127768029,0.221785176,0.246916003,0.236638006,0.219894504,0.221434126,0.208625944,0.210508026,0.212155239,0.213612127,0.225659307,0.218826191,0.219781097,0.229663645,0.238711442,0.234811405,Small
ListNet,the-tcpdump-group_tcpdump,1,1,1,1,1,1,0.908374556,0.915685766,0.921651484,0.926636078,0.93087959,0.934547355,0.937757412,0.896059716,0.900493008,0.90447998,0.872382023,0.876946893,0.847162895,0.852105386,Small
ListNet,vcmi_vcmi,0.244094488,0.195357127,0.177231965,0.188473397,0.294949808,0.334814392,0.317989361,0.314362251,0.301309055,0.289755807,0.279417128,0.286522118,0.292986925,0.291354462,0.283130251,0.302400396,0.300749496,0.305452374,0.309854737,0.313988402,Small
ListNet,vernesong_OpenClash,0.244094488,0.244094488,0.186820313,0.175268257,0.217358155,0.193929303,0.176160445,0.201686921,0.25817217,0.249261319,0.24896246,0.28881507,0.323694396,0.320063497,0.349064356,0.339810661,0.36475966,0.355937059,0.347859679,0.338392917,Small
ListNet,wiremock_wiremock,0.244094488,0.536518657,0.645269624,0.577821037,0.633213061,0.591270299,0.628720339,0.658346428,0.629035717,0.590518822,0.614204013,0.594564741,0.614448892,0.588935379,0.57422712,0.560999615,0.544262527,0.525639322,0.516077134,0.531726373,Small
ListNet,XTLS_Xray-core,0.492063492,0.39381516,0.327481662,0.275091668,0.270237549,0.266772956,0.287415302,0.28347983,0.298238326,0.280274022,0.321904378,0.317457179,0.313564955,0.301434004,0.309564791,0.306701203,0.304108537,0.293798411,0.292642176,0.291542224,Small
ListNet,zeromicro_go-zero,0.244094488,0.341569211,0.377819534,0.397699515,0.377545756,0.390320628,0.376922593,0.426640767,0.396453475,0.434851581,0.416530643,0.40069544,0.405372642,0.432496186,0.42446042,0.417233654,0.410690608,0.412161,0.413555336,0.414880629,Small
ListNet,Zulko_moviepy,0.244094488,0.244094488,0.199753191,0.207208184,0.195518081,0.180384487,0.186221944,0.175760574,0.180595592,0.232726747,0.219265377,0.220582894,0.221735996,0.217009174,0.218164425,0.229299055,0.220931254,0.248798386,0.240348376,0.240469519,Small
ListNet,adobe_react-spectrum,0.023622047,0.401336599,0.42356314,0.393389517,0.373801252,0.441298685,0.446316489,0.450285988,0.453524975,0.424671359,0.45794949,0.446601616,0.436669864,0.427885662,0.430793582,0.423313064,0.445106451,0.437916294,0.439891147,0.425665819,Medium
ListNet,aseprite_aseprite,0.492063492,0.320128911,0.360471532,0.307872414,0.273725851,0.352010328,0.364842761,0.354729001,0.364446207,0.344289414,0.338146935,0.346314272,0.334778977,0.341953409,0.337523619,0.364067223,0.368904288,0.357411979,0.361985187,0.366191697,Medium
ListNet,dubzzz_fast-check,0.05511811,0.05511811,0.069898543,0.062118189,0.06946463,0.074708099,0.078684839,0.072406219,0.084554153,0.080677604,0.082842781,0.131510267,0.130853076,0.13601851,0.135254681,0.132043829,0.13151727,0.135544134,0.134952022,0.162926195,Medium
ListNet,education_classroom,1,1,1,0.850553301,0.803517618,0.716907133,0.661400804,0.647888611,0.609908511,0.602411118,0.573993366,0.596598729,0.616383125,0.633881562,0.611584197,0.606795332,0.602459539,0.589426301,0.603370732,0.616197045,Medium
ListNet,esphome_esphome,0.492063492,0.301707349,0.256985969,0.232460389,0.233199709,0.233727394,0.222492623,0.204738927,0.225068795,0.225897547,0.241293105,0.254599836,0.253790385,0.247282162,0.25772265,0.267112042,0.266015477,0.265016776,0.259789634,0.267300974,Medium
ListNet,ethereum_mist,1,0.658838469,0.738888393,0.614660908,0.566040712,0.612816817,0.556667204,0.59204274,0.550152305,0.530680666,0.49998506,0.474707616,0.452584593,0.477554595,0.467596983,0.44980813,0.442034073,0.427067559,0.429410871,0.423418056,Medium
ListNet,FaridSafi_react-native-gifted-chat,0,0.191903361,0.146875279,0.205583349,0.210636206,0.214242646,0.286238012,0.343192321,0.322809411,0.36589281,0.358847757,0.339806073,0.335111998,0.31982608,0.32734299,0.324007452,0.330509547,0.322912066,0.32879284,0.321979725,Medium
ListNet,FormidableLabs_victory,0.244094488,0.158804105,0.127085073,0.105718573,0.09184776,0.084493768,0.087573892,0.10006338,0.101340299,0.096395803,0.104938983,0.105637895,0.124785888,0.124481382,0.143412718,0.161162774,0.157954397,0.17409435,0.175277791,0.174131161,Medium
ListNet,Genymobile_scrcpy,1,0.634469788,0.49853108,0.582841814,0.513601784,0.458241082,0.421304761,0.46748148,0.505160233,0.536642329,0.508790029,0.483045363,0.459354905,0.440915904,0.424460739,0.408400237,0.39385921,0.415540744,0.401427616,0.420784424,Medium
ListNet,hibernate_hibernate-orm,0.496062992,0.313297886,0.26749918,0.305927051,0.396992946,0.461990567,0.424710697,0.392706013,0.400019115,0.374569584,0.4107457,0.415272926,0.400698891,0.428035625,0.414816593,0.400404465,0.386165604,0.374324102,0.363482818,0.351728405,Medium
ListNet,ipfs_js-ipfs,0.111111111,0.111111111,0.319679434,0.434060054,0.408348476,0.376309511,0.346193102,0.357832762,0.335883355,0.378134979,0.414104866,0.445194457,0.428809687,0.454864165,0.445618471,0.437303586,0.424976553,0.409775228,0.412570007,0.415140691,Medium
ListNet,LuckSiege_PictureSelector,0.244094488,0.244094488,0.192362975,0.201060467,0.206706749,0.184426003,0.212979881,0.20877866,0.238737674,0.23426007,0.242702234,0.236703599,0.233059105,0.227959245,0.223241802,0.229951564,0.227113416,0.244817513,0.239426992,0.236705898,Medium
ListNet,psf_black,0.023622047,0.10891243,0.140631462,0.285114977,0.378911522,0.364379708,0.422618699,0.408373442,0.39674976,0.373011081,0.409277344,0.4406231,0.430984559,0.456939831,0.438457829,0.460957277,0.452761887,0.445297896,0.438464367,0.432178777,Medium
ListNet,pygame_pygame,0.05511811,0.05511811,0.0541282,0.053463653,0.132974673,0.13140499,0.130127396,0.129058114,0.128144174,0.13327015,0.132316176,0.131467169,0.163998971,0.193439849,0.220260226,0.228826295,0.236714648,0.258526175,0.257968017,0.254123632,Medium
ListNet,google_orbit,0.244094488,0.244094488,0.244094488,0.37118302,0.354508359,0.342606941,0.333580694,0.386757315,0.359392007,0.336527204,0.331180715,0.326559624,0.310543846,0.307512802,0.304807864,0.332662298,0.357881439,0.353811303,0.350084959,0.346657408,Medium
ListNet,PyGithub_PyGithub,0.023622047,0.023622047,0.018079385,0.019011259,0.019616218,0.017501802,0.020948413,0.019276844,0.026269876,0.028105224,0.084321515,0.081100594,0.07982631,0.077262589,0.074974696,0.074179098,0.07345877,0.072802728,0.104293394,0.102703149,Medium
ListNet,stellar_stellar-core,1,0.803503336,0.730427289,0.775749885,0.805172639,0.771422869,0.745826442,0.725577544,0.70905508,0.727565225,0.699253325,0.668044496,0.646958082,0.617447506,0.612099588,0.587574444,0.583965021,0.564780033,0.553684744,0.535779526,Medium
ListNet,Tencent_wepy,0.118110236,0.081557215,0.119694857,0.140609861,0.125260466,0.138069484,0.147784073,0.137876621,0.198876817,0.2017536,0.20420268,0.206319475,0.19735927,0.193744376,0.195891924,0.192775426,0.189953779,0.18738395,0.181019775,0.183059504,Medium
ListNet,the1812_Bilibili-Evolved,0.118110236,0.459271767,0.379221843,0.319435725,0.408729214,0.37740364,0.353645766,0.32982489,0.310387803,0.294147344,0.280321426,0.318510023,0.30559224,0.297040369,0.289408587,0.282545134,0.276331028,0.270671502,0.262280891,0.286137467,Medium
ListNet,zyedidia_micro,0.111111111,0.068127466,0.078213121,0.161592455,0.224594051,0.241372878,0.233116233,0.226126117,0.262220529,0.271722111,0.269898196,0.263482661,0.257687087,0.282011824,0.288272174,0.309236725,0.328621667,0.346620806,0.337721769,0.331784868,Medium
ListNet,ansible_awx,1,1,1,0.841139336,0.861982662,0.775011414,0.70905087,0.732267022,0.684354835,0.644322299,0.610241578,0.580784836,0.555004058,0.532202083,0.511853352,0.493553229,0.476984471,0.461894396,0.448078937,0.435371255,Large
ListNet,apache_airflow,0.496062992,0.304159631,0.467431172,0.556970657,0.483893279,0.539523986,0.535541853,0.572603077,0.53208811,0.561857033,0.587200078,0.609104648,0.603560637,0.598657201,0.615775397,0.631170218,0.608210564,0.604199068,0.583678483,0.597141609,Large
ListNet,apache_tvm,0.483870968,0.483870968,0.483870968,0.57064647,0.559261084,0.509410013,0.554360538,0.548735856,0.580665393,0.607343792,0.577811449,0.572826648,0.568463909,0.564605256,0.561161753,0.542555022,0.559842176,0.557124701,0.554636764,0.552348319,Large
ListNet,apple_cups,0.007874016,0.391680738,0.305319681,0.422114572,0.367764107,0.330669326,0.302535982,0.317978381,0.330578893,0.311050057,0.321751566,0.357741738,0.341355185,0.348412082,0.354709734,0.380564737,0.403973612,0.407267631,0.410283413,0.42935384,Large
ListNet,argoproj_argo-workflows,0.023622047,0.023622047,0.023622047,0.039508114,0.049821111,0.05039207,0.047939255,0.123908503,0.119041186,0.112970545,0.107802454,0.10834942,0.104194054,0.104828832,0.101365175,0.097303752,0.098090043,0.095426338,0.092987628,0.091762993,Large
ListNet,Automattic_mongoose,0.023622047,0.10891243,0.31799665,0.305571661,0.396684185,0.407396143,0.372232671,0.422325075,0.394114539,0.370543515,0.406952507,0.411681013,0.440534506,0.420439808,0.445159386,0.467390321,0.449727326,0.442371881,0.43135889,0.421228964,Large
ListNet,facebook_hhvm,1,0.622285448,0.481815449,0.404780521,0.482876339,0.433373707,0.395830029,0.444039493,0.414292537,0.451555708,0.483278796,0.458887843,0.485426127,0.508898082,0.488199941,0.468639114,0.45182162,0.436505007,0.429970114,0.416829512,Large
ListNet,neo4j_neo4j,0,0.094428638,0.072271963,0.060121056,0.183437945,0.271454479,0.268947607,0.247487057,0.229975922,0.215344673,0.202888717,0.19212275,0.18270029,0.196994127,0.188591874,0.181035517,0.174194063,0.176694387,0.170693265,0.173066935,Large
ListNet,fish-shell_fish-shell,0.023622047,0.060175068,0.046055629,0.042283926,0.101822043,0.093392932,0.089885984,0.122296691,0.14874281,0.139279675,0.159916719,0.151430993,0.193048178,0.18424241,0.219036351,0.250327413,0.278658045,0.304460301,0.310967758,0.302694018,Large
ListNet,kubernetes_ingress-nginx,0.023622047,0.014483792,0.016627986,0.017803881,0.022699697,0.02619405,0.02884423,0.028427528,0.026416117,0.032249769,0.033572519,0.034715801,0.035716411,0.036601407,0.037391187,0.036839496,0.036339999,0.037011689,0.037626642,0.037173758,Large
ListNet,Kunena_Kunena-Forum,0.244094488,0.244094488,0.421459676,0.350600699,0.304600107,0.379556674,0.367144891,0.377431851,0.367997465,0.344585176,0.353346948,0.347549641,0.34247579,0.337988191,0.323572215,0.330483446,0.327218749,0.324245411,0.313232971,0.303103552,Large
ListNet,languagetool-org_languagetool,1,1,0.765360637,0.804809975,0.830419897,0.766573723,0.718151647,0.700111047,0.685390484,0.673090868,0.640584862,0.606593248,0.625887473,0.60819858,0.624909813,0.639938644,0.653545605,0.638685029,0.625079683,0.637203966,Large
ListNet,linkerd_linkerd2,1,0.634469788,0.601994106,0.510049192,0.574333226,0.620215488,0.60883996,0.562142767,0.557467242,0.585621525,0.565866934,0.535840107,0.51535298,0.51447308,0.497567291,0.479839571,0.470930606,0.456057076,0.448858131,0.442236424,Large
ListNet,loomio_loomio,0.244094488,0.195357127,0.149518655,0.165419457,0.143715584,0.128224603,0.138841233,0.207556999,0.192871146,0.196130015,0.198904374,0.18834983,0.228156369,0.217749163,0.251113964,0.260928397,0.255531203,0.282160702,0.289425526,0.296107829,Large
ListNet,microsoft_onnxruntime,0.238095238,0.238095238,0.238095238,0.366192409,0.382707334,0.449244788,0.499707979,0.478832711,0.515708299,0.482898531,0.512808689,0.491493248,0.479065606,0.457213336,0.480364439,0.470657379,0.490661593,0.481627345,0.499232983,0.486681785,Large
ListNet,yuzu-emu_yuzu,1,1,1,1,1,0.91787493,0.925399676,0.870556535,0.879715406,0.838895025,0.848213652,0.856267952,0.863317141,0.869551842,0.842618762,0.81839717,0.825260063,0.831510475,0.811356145,0.817456564,Large
ListNet,microsoft_vscode,0.118110236,0.093741555,0.084678975,0.238569644,0.338473173,0.304535636,0.281682644,0.259205908,0.24476552,0.232700003,0.222428319,0.263688921,0.251915091,0.245811669,0.237678149,0.229101511,0.258234283,0.284767094,0.27589775,0.299313979,Large
ListNet,Homebrew_homebrew-cask,1,1,1,1,1,1,1,0.959788579,0.962633769,0.965011038,0.967034868,0.942043496,0.944885912,0.947399906,0.928149346,0.910836836,0.914206372,0.899249468,0.902671287,0.889522269,Large
ListNet,phalcon_cphalcon,1,0.634469788,0.491140864,0.449605565,0.393714365,0.377586965,0.345154772,0.319498216,0.296891877,0.293532866,0.305247603,0.302002611,0.299162567,0.296650672,0.286348752,0.277083977,0.268695738,0.267815756,0.267010104,0.260157879,Large
ListNet,vespa-engine_vespa,0.496062992,0.496062992,0.496062992,0.496062992,0.496062992,0.550381936,0.591578391,0.583956784,0.577737792,0.572541577,0.568117906,0.564294427,0.560948087,0.557988395,0.555347134,0.533095904,0.531696405,0.512677732,0.512113441,0.511594397,Large
LambdaRank,alibaba_BizCharts,0.118110236,0.07241896,0.112700796,0.093752689,0.08145186,0.098982972,0.112278879,0.103319638,0.096009178,0.121460917,0.128554282,0.12298622,0.116954489,0.111619685,0.106858848,0.122453186,0.117825598,0.113611,0.118042648,0.114225351,Small
LambdaRank,AmruthPillai_Reactive-Resume,0.05511811,0.079486791,0.073768939,0.081223932,0.102593376,0.117845661,0.112098222,0.10755152,0.170697391,0.163344146,0.157084141,0.151673476,0.150027402,0.148571521,0.184886908,0.18221135,0.213116134,0.241262811,0.233871016,0.227071924,Small
LambdaRank,apache_kylin,1,0.613147193,0.703918089,0.753697611,0.654808658,0.692016541,0.628610218,0.658245094,0.611670462,0.636376293,0.599567046,0.620815382,0.639412098,0.655860083,0.670538443,0.653452009,0.66654829,0.642705992,0.65484087,0.666002727,Small
LambdaRank,asynkron_protoactor-dotnet,0.496062992,0.496062992,0.496062992,0.453700148,0.394172385,0.36441588,0.422651557,0.428509389,0.398189881,0.372856727,0.409131918,0.40037447,0.38344173,0.388578877,0.382416285,0.386969795,0.3910925,0.394847274,0.415400248,0.418008744,Small
LambdaRank,aws_chalice,0.244094488,0.14966585,0.171822526,0.162792011,0.148664648,0.135186412,0.168251889,0.234620846,0.221919993,0.239361187,0.25420932,0.24113793,0.235104165,0.22438004,0.214809714,0.215983074,0.207820928,0.218131289,0.219013085,0.244268867,Small
LambdaRank,open-mmlab_mmsegmentation,1,0.613147193,0.482211604,0.401138555,0.34850714,0.31094185,0.284616045,0.341699778,0.319193946,0.362507364,0.34472737,0.379498367,0.363589475,0.352392097,0.380014067,0.369520302,0.393346554,0.379276627,0.370406558,0.359192139,Small
LambdaRank,otya128_winevdm,0.238095238,0.145987427,0.227190494,0.271722939,0.300632738,0.321266897,0.336916211,0.389826676,0.39706052,0.386947023,0.393027165,0.382480748,0.398176477,0.388552106,0.384798544,0.386985298,0.383571918,0.396125691,0.397847591,0.409254511,Small
LambdaRank,remotion-dev_remotion,0.492063492,0.492063492,0.492063492,0.428014907,0.436418406,0.442416343,0.401879749,0.409075919,0.396978051,0.386869801,0.39295441,0.398213475,0.402816252,0.384442048,0.38903235,0.373444896,0.363531126,0.35052769,0.352795254,0.346989107,Small
LambdaRank,capistrano_capistrano,0.023622047,0.401336599,0.307167235,0.423651501,0.49927135,0.448001514,0.406953176,0.454275074,0.423803892,0.460461942,0.43519427,0.465164786,0.443509781,0.445906962,0.429238917,0.452107741,0.472812958,0.455900534,0.474379939,0.475081132,Small
LambdaRank,Shopify_shopify_app,0.492063492,0.320128911,0.360471532,0.467993877,0.471151933,0.425499681,0.43159862,0.416158107,0.42152885,0.397740414,0.403196245,0.382643555,0.388009942,0.392756278,0.396991959,0.382993549,0.370319521,0.365589885,0.367601309,0.365267713,Small
LambdaRank,StackExchange_StackExchange.Redis,0.118110236,0.118110236,0.325036289,0.274360255,0.270389233,0.294714416,0.290076343,0.286407242,0.301241594,0.282076366,0.268948658,0.281000118,0.31626272,0.347450956,0.332631372,0.359370994,0.345790123,0.337646059,0.32617849,0.347968726,Small
LambdaRank,tensorflow_tensor2tensor,0.047619048,0.047619048,0.271085108,0.393635773,0.356567103,0.425922191,0.391259997,0.363839326,0.338095598,0.380206477,0.416056545,0.399875101,0.404396385,0.391018366,0.416992836,0.402193046,0.3869939,0.390752218,0.381254688,0.384838055,Small
LambdaRank,ThePhD_sol2,0.244094488,0.158804105,0.237938316,0.366061869,0.35005913,0.325057554,0.297438392,0.29318184,0.343193297,0.328873335,0.311217005,0.295956237,0.293412731,0.302656492,0.300158688,0.29791235,0.295878536,0.2895198,0.279686757,0.274461648,Small
LambdaRank,the-tcpdump-group_tcpdump,1,1,1,0.841139336,0.861982662,0.769070279,0.790229318,0.806967872,0.784969561,0.798649967,0.810296446,0.780251842,0.753956561,0.765179674,0.775195302,0.784202607,0.773313618,0.781422144,0.755684763,0.7635855,Small
LambdaRank,vcmi_vcmi,0.244094488,0.244094488,0.244094488,0.244094488,0.219299828,0.23472229,0.222927069,0.235145583,0.225381684,0.235607202,0.22720058,0.227564595,0.235883769,0.228868655,0.250635773,0.270779401,0.269940303,0.263304634,0.262709916,0.256749968,Small
LambdaRank,vernesong_OpenClash,0.244094488,0.195357127,0.149518655,0.144238035,0.157339709,0.142926395,0.140652603,0.148906701,0.173470008,0.16243371,0.156226366,0.154203794,0.152433623,0.191094818,0.225596488,0.256624703,0.256151178,0.251213481,0.250971697,0.246675184,Small
LambdaRank,wiremock_wiremock,0.05511811,0.420648322,0.379221843,0.356503214,0.325224844,0.397958288,0.453120627,0.436441483,0.413917713,0.403113426,0.39391546,0.385965449,0.368194694,0.397014086,0.422732825,0.415575279,0.409094904,0.430231461,0.416421669,0.403719201,Small
LambdaRank,XTLS_Xray-core,0.015873016,0.101840306,0.133811077,0.119319823,0.118242799,0.131161592,0.140959435,0.130978221,0.12508008,0.120151948,0.141664037,0.187210267,0.227072695,0.21671492,0.20814855,0.200444599,0.193469515,0.188252473,0.202056611,0.198731254,Small
LambdaRank,zeromicro_go-zero,0.496062992,0.691012438,0.586147895,0.571002142,0.511580425,0.509907814,0.508639276,0.487530047,0.488133802,0.488638263,0.489067724,0.489438917,0.489763787,0.513037884,0.512313865,0.511662738,0.511073213,0.538264636,0.546322137,0.553980655,Small
LambdaRank,Zulko_moviepy,0.05511811,0.225698876,0.23001521,0.200610192,0.181520892,0.188265647,0.193380989,0.182348367,0.177803149,0.174005439,0.167128764,0.158678164,0.156688552,0.154928827,0.148320756,0.152158145,0.146407987,0.149902213,0.148822453,0.176348081,Small
LambdaRank,adobe_react-spectrum,0,0.094428638,0.188667867,0.197986608,0.237095743,0.237850132,0.261509,0.280225128,0.277668677,0.260003177,0.273657337,0.272088632,0.270715688,0.269501379,0.279164754,0.277759585,0.276487359,0.275328672,0.282825535,0.27367944,Medium
LambdaRank,aseprite_aseprite,0.492063492,0.688560156,0.642454304,0.57447041,0.499096976,0.498338842,0.544303769,0.580665839,0.574396713,0.569158609,0.564699276,0.560844974,0.545016049,0.565769849,0.551793772,0.549400544,0.547233738,0.545260309,0.543453571,0.558217502,Medium
LambdaRank,dubzzz_fast-check,0.023622047,0.023622047,0.07535356,0.082542135,0.202917265,0.186986119,0.180675336,0.175682983,0.171609379,0.224312243,0.218169312,0.212859837,0.208212941,0.209849655,0.222057313,0.21789244,0.214121603,0.207307473,0.204278041,0.199454464,Medium
LambdaRank,education_classroom,0.111111111,0.068127466,0.108008596,0.257976913,0.35533411,0.329009519,0.309044481,0.303383119,0.316733342,0.311730324,0.351541185,0.358997778,0.353068238,0.382577614,0.376415108,0.401400436,0.390430208,0.39406561,0.384455545,0.37202291,Medium
LambdaRank,esphome_esphome,0.492063492,0.39381516,0.416868086,0.386811448,0.40062105,0.410477554,0.38304797,0.391746814,0.434784231,0.438428382,0.419495712,0.423346406,0.408033151,0.394489243,0.39865101,0.392217982,0.395991211,0.385801107,0.389410127,0.384516862,Medium
LambdaRank,ethereum_mist,0.118110236,0.093741555,0.071746097,0.068950474,0.091930258,0.135491384,0.145442192,0.213631238,0.215786688,0.217587653,0.208190097,0.200067576,0.191413989,0.205310357,0.206964589,0.200880519,0.194181802,0.195967169,0.197601731,0.199105227,Medium
LambdaRank,FaridSafi_react-native-gifted-chat,0,0.021322596,0.13271538,0.119669142,0.135994379,0.127276795,0.115615002,0.145972674,0.206400027,0.193268694,0.239931608,0.240152504,0.228374474,0.263571676,0.262740929,0.261993817,0.26131739,0.253941683,0.262164918,0.254450849,Medium
LambdaRank,FormidableLabs_victory,0.244094488,0.14966585,0.171822526,0.183973433,0.19186162,0.171181019,0.160546703,0.149620863,0.140705721,0.195374701,0.190905573,0.182028939,0.174260038,0.167388783,0.163769336,0.160375736,0.157183027,0.156299941,0.162508546,0.177474137,Medium
