LtR algorithm,repo_name,ndcg@1,ndcg@2,ndcg@3,ndcg@4,ndcg@5,ndcg@6,ndcg@7,ndcg@8,ndcg@9,ndcg@10,ndcg@11,ndcg@12,ndcg@13,ndcg@14,ndcg@15,ndcg@16,ndcg@17,ndcg@18,ndcg@19,ndcg@20,Project_Category
LambdaRank,Genymobile_scrcpy,0,0.386852807,0.301624573,0.254884693,0.221442527,0.197573425,0.181635052,0.246936106,0.229463954,0.216368129,0.20521932,0.197254438,0.188738818,0.180129619,0.17479759,0.168740402,0.162363589,0.156555876,0.152041006,0.179462551,Medium
LambdaRank,hibernate_hibernate-orm,0.023622047,0.401336599,0.320100113,0.26628247,0.263371294,0.234982725,0.258904321,0.318039708,0.299436491,0.344006893,0.324108863,0.309835297,0.318968641,0.306933269,0.315000088,0.303325372,0.292755195,0.3180532,0.308053351,0.298855328,Medium
LambdaRank,ipfs_js-ipfs,1,0.705255004,0.774413782,0.652219574,0.581223396,0.53055039,0.527024011,0.564764912,0.595560302,0.564739262,0.53482802,0.55951163,0.537520292,0.53544681,0.555261074,0.533013292,0.514669917,0.5002347,0.499957179,0.487382561,Medium
LambdaRank,LuckSiege_PictureSelector,0.05511811,0.04293377,0.149255722,0.133428597,0.11902142,0.132502941,0.1203623,0.125217782,0.122279563,0.13525293,0.132383226,0.128312559,0.124589133,0.124218469,0.12096909,0.142909612,0.140633883,0.137412458,0.145221351,0.142141755,Medium
LambdaRank,psf_black,0.118110236,0.081557215,0.090133993,0.074979987,0.080638894,0.084677899,0.087741151,0.090164438,0.154540546,0.152222821,0.150249682,0.148544254,0.147051649,0.185958339,0.183064461,0.180461924,0.211432819,0.208094689,0.205038521,0.230746217,Medium
LambdaRank,pygame_pygame,0.244094488,0.158804105,0.169270898,0.163333122,0.190947156,0.185215368,0.236509845,0.225888559,0.220043587,0.220885164,0.254427047,0.263941512,0.255838929,0.250742148,0.243987738,0.239800039,0.234041006,0.228713841,0.249784812,0.269423767,Medium
LambdaRank,google_orbit,1,0.613147193,0.526552901,0.479063864,0.54741333,0.514718849,0.467557506,0.449726377,0.488661406,0.457572382,0.431105502,0.421182061,0.400525625,0.427870262,0.452272914,0.434151584,0.455535376,0.447972178,0.441047822,0.426785089,Medium
LambdaRank,PyGithub_PyGithub,0.023622047,0.10891243,0.085204841,0.070879561,0.062612913,0.056712654,0.053680712,0.058821836,0.071930944,0.067855592,0.06438614,0.087292384,0.084169739,0.125944746,0.122923827,0.117998608,0.118002826,0.1225131,0.119154435,0.11708361,Medium
LambdaRank,stellar_stellar-core,0,0.190356143,0.145691099,0.28932395,0.251363179,0.277308062,0.296985124,0.312551312,0.325252833,0.335865458,0.344900258,0.339232819,0.322595498,0.307880513,0.294748699,0.302654559,0.29121704,0.298401277,0.304978682,0.295116193,Medium
LambdaRank,Tencent_wepy,0.496062992,0.398588269,0.362337947,0.321276543,0.344209413,0.360577582,0.327539501,0.320881044,0.315447953,0.302893172,0.314066492,0.303668385,0.294567879,0.283645532,0.27658507,0.266449538,0.265604726,0.264835309,0.259852044,0.255268356,Medium
LambdaRank,the1812_Bilibili-Evolved,0.118110236,0.093741555,0.084678975,0.09029969,0.20965699,0.192999375,0.266941166,0.25506527,0.245374913,0.231266821,0.275731848,0.267367909,0.260047721,0.253573334,0.247795521,0.242599389,0.23789486,0.230230365,0.226422397,0.222919767,Medium
LambdaRank,zyedidia_micro,0.492063492,0.320128911,0.271085108,0.337018394,0.38683772,0.493319334,0.478044237,0.453535399,0.479023167,0.545606342,0.543154017,0.560083566,0.543976745,0.558920101,0.572599512,0.562384427,0.574665266,0.586068164,0.583444384,0.593708233,Medium
LambdaRank,ansible_awx,0.244094488,0.244094488,0.199753191,0.207208184,0.212047855,0.19513253,0.188075328,0.182492496,0.186851192,0.174963572,0.222685289,0.223821334,0.26188821,0.25532987,0.254850656,0.249371844,0.244411379,0.239893613,0.23361803,0.226063222,Large
LambdaRank,apache_airflow,0.496062992,0.691012438,0.52887372,0.608083021,0.528299441,0.579143645,0.617704796,0.648209865,0.673101044,0.661837743,0.681397708,0.671563217,0.638627097,0.609496533,0.583500102,0.579996737,0.595868943,0.575399787,0.589820605,0.603085106,Large
LambdaRank,apache_tvm,0.483870968,0.683536933,0.636687438,0.56760703,0.522761059,0.518569129,0.491744618,0.470524205,0.437231907,0.440199121,0.42779823,0.417079858,0.420355559,0.411481327,0.414568912,0.417345654,0.410107259,0.398899398,0.385351464,0.388537417,Large
LambdaRank,apple_cups,0.496062992,0.304159631,0.349187713,0.45860718,0.529640667,0.580340302,0.529330744,0.487093042,0.523384164,0.521645969,0.5493149,0.523091135,0.521765568,0.500479745,0.521785435,0.50087893,0.519741051,0.503121582,0.502881849,0.5189578,Large
LambdaRank,argoproj_argo-workflows,0.05511811,0.079486791,0.073768939,0.065337866,0.187970284,0.170255326,0.154655606,0.222109472,0.208065343,0.194828062,0.186746966,0.178091002,0.170515233,0.168124813,0.203606206,0.196394737,0.189865541,0.185045652,0.178760894,0.173743969,Large
LambdaRank,Automattic_mongoose,0,0.386852807,0.353356086,0.462074734,0.53265326,0.501549754,0.477960301,0.459299087,0.42680103,0.401150466,0.435789092,0.413918104,0.442661882,0.468084501,0.453157292,0.475067773,0.475861197,0.467570948,0.468538631,0.485725184,Large
LambdaRank,facebook_hhvm,0.023622047,0.035806388,0.0274048,0.042654881,0.168263422,0.15012645,0.136371047,0.205283921,0.261514662,0.308497681,0.290653573,0.32829391,0.317985671,0.303480959,0.290536797,0.283628139,0.273802334,0.26400848,0.259053296,0.250675955,Large
LambdaRank,neo4j_neo4j,1,0.658838469,0.531962341,0.61065236,0.546028332,0.594961554,0.632073382,0.59106193,0.566511985,0.533976703,0.5609324,0.544119902,0.566478067,0.540638535,0.522616729,0.541744162,0.559061958,0.547795635,0.531062688,0.546227319,Large
LambdaRank,fish-shell_fish-shell,0.023622047,0.023622047,0.13447529,0.115837807,0.231844376,0.206854067,0.279526415,0.261619858,0.313864507,0.325456118,0.306631101,0.303312695,0.29114025,0.277860075,0.308661007,0.296293811,0.287179619,0.277752217,0.27660909,0.26944645,Large
LambdaRank,kubernetes_ingress-nginx,0.05511811,0.420648322,0.379221843,0.315464209,0.40527878,0.367535258,0.336024057,0.311096083,0.289084243,0.274199133,0.272457822,0.258000281,0.245346926,0.236669761,0.227582785,0.21846417,0.247998934,0.239128062,0.264969773,0.288739394,Large
LambdaRank,Kunena_Kunena-Forum,0.244094488,0.244094488,0.244094488,0.37118302,0.354508359,0.342606941,0.35666742,0.328207308,0.322255841,0.333313589,0.342727332,0.337493538,0.332912878,0.363341628,0.3690025,0.36399778,0.368988613,0.364521175,0.386104124,0.381511775,Large
LambdaRank,languagetool-org_languagetool,1,0.803503336,0.67083634,0.598080645,0.650814505,0.688452914,0.716998554,0.739580524,0.687250942,0.674832962,0.6495712,0.641213304,0.633898407,0.650597895,0.6655007,0.658551549,0.652259853,0.646529662,0.658534676,0.640831933,Large
LambdaRank,linkerd_linkerd2,0.244094488,0.170988446,0.130867826,0.112836857,0.130058525,0.118585827,0.112770569,0.143355211,0.141568984,0.164122172,0.183322277,0.176519327,0.192191014,0.194558558,0.188611101,0.200929852,0.202561072,0.204046714,0.231079903,0.255945465,Large
LambdaRank,loomio_loomio,1,0.658838469,0.738888393,0.634518491,0.566763106,0.518403193,0.562529714,0.537120322,0.516387056,0.483534105,0.462397275,0.490924307,0.466847434,0.491166845,0.491375677,0.481467801,0.467736274,0.451005442,0.469651101,0.462356985,Large
LambdaRank,microsoft_onnxruntime,1,1,0.880818101,0.751409161,0.784025542,0.725180176,0.668915825,0.634538695,0.660397188,0.625451175,0.603045751,0.624109496,0.642544655,0.613235394,0.597234802,0.582845069,0.569816741,0.557951129,0.555713369,0.545442141,Large
LambdaRank,yuzu-emu_yuzu,1,0.613147193,0.58473619,0.654553472,0.69987781,0.650102657,0.612352294,0.602753905,0.630861354,0.654346246,0.674339534,0.664667346,0.681113388,0.695659195,0.708640032,0.720314023,0.702090651,0.712746808,0.722502871,0.706837955,Large
LambdaRank,microsoft_vscode,0.244094488,0.195357127,0.384158018,0.402972326,0.481305388,0.482896098,0.530275972,0.527545963,0.560974808,0.526788002,0.525010807,0.550215352,0.529023206,0.550506509,0.532063811,0.515477832,0.53378825,0.516666316,0.533081915,0.548181248,Large
LambdaRank,Homebrew_homebrew-cask,1,1,1,1,1,1,1,1,1,1,1,0.973259386,0.974570851,0.975730786,0.976765924,0.977696849,0.959495582,0.960944417,0.962270872,0.963490968,Large
LambdaRank,phalcon_cphalcon,0,0.009138255,0.019926939,0.020548189,0.020951494,0.045003889,0.051702291,0.127371269,0.189114778,0.178586,0.22609819,0.217025404,0.212174213,0.2050102,0.206677235,0.203128599,0.233242905,0.226871417,0.253129404,0.245707528,Large
LambdaRank,vespa-engine_vespa,0,0.191903361,0.263271183,0.302409896,0.327818166,0.345953133,0.359707016,0.370587478,0.379465594,0.355323693,0.392613029,0.424843051,0.428335959,0.40879769,0.412519756,0.415867104,0.41889776,0.421657945,0.441300341,0.443071272,Large
RankNet,alibaba_BizCharts,0,0,0,0.083401849,0.056890231,0.026310739,0.020134783,0.066424294,0.175830276,0.101225279,0.101417884,0.05259105,0.086966105,0.133505769,0.17444943,0.169702159,0.088829781,0.140865527,0.072320656,0.149157502,Small
RankNet,AmruthPillai_Reactive-Resume,1,1,0.384158018,0.482531419,0.271296724,0.578804803,0.211452853,0.414443802,0.448212223,0.331312321,0.385434019,0.494967313,0.407008726,0.289279181,0.436898504,0.492834002,0.314518246,0.32879923,0.44932851,0.343068243,Small
RankNet,apache_kylin,1,0.14966585,0.52887372,0.558507586,0.829084621,0.934325031,0.732777696,0.724484983,0.883659302,0.709156132,0.52895599,0.68873027,0.762829801,0.667907255,0.666379097,0.664584647,0.749629469,0.76248085,0.788024132,0.714352958,Small
RankNet,asynkron_protoactor-dotnet,0.244094488,0.325482227,0.204149454,0.324699754,0.465535443,0.274025235,0.44077116,0.310884887,0.400125335,0.408337368,0.430528552,0.290113606,0.424459704,0.271751868,0.314992078,0.266841453,0.397322092,0.383116572,0.272123083,0.338117817,Small
RankNet,aws_chalice,0,0.045691276,0.016627986,0.236631489,0.274920662,0.078417339,0.215759841,0.125326806,0.178908814,0.103308423,0.138687867,0.123312403,0.172912714,0.103312815,0.098641037,0.15105023,0.14551197,0.174325692,0.142049358,0.175452339,Small
RankNet,open-mmlab_mmsegmentation,0,0,0.016319475,0.255311081,0.024629722,0.298187892,0.118033961,0.028854515,0.269729759,0.102784715,0.111793787,0.264728138,0.148013061,0.100194222,0.253230799,0.051109978,0.142159689,0.140166938,0.222091195,0.134592745,Small
RankNet,otya128_winevdm,0.238095238,0.145987427,0.238095238,0.145147607,0.20331706,0.199145144,0.200496479,0.200058595,0.21050623,0.304686815,0.216603544,0.247620593,0.221193271,0.267644992,0.359648486,0.363204107,0.276564952,0.324598161,0.355308271,0.345382982,Small
RankNet,remotion-dev_remotion,0.111111111,0.111111111,0.267537353,0.226290121,0.439094957,0.381122734,0.329018694,0.335309588,0.430117836,0.276379831,0.315453222,0.368891202,0.399034052,0.361299723,0.419696745,0.3274363,0.516597318,0.434443019,0.421788912,0.526284016,Small
RankNet,capistrano_capistrano,0.244094488,0.035806388,0.720237564,0.190924834,0.290126742,0.265070649,0.262445137,0.423690512,0.390715702,0.595027658,0.317100453,0.254629947,0.354983169,0.43049251,0.271145792,0.389613653,0.42230008,0.383170334,0.455409478,0.359949497,Small
RankNet,Shopify_shopify_app,0.111111111,0.086549028,0.156864402,0.052670324,0.066017483,0.24733048,0.18251006,0.272676593,0.180864057,0.144693796,0.20574249,0.158636796,0.253268477,0.180250443,0.23501825,0.187571478,0.227456875,0.245351204,0.219528319,0.211801353,Small
RankNet,StackExchange_StackExchange.Redis,1,1,0.379221843,0.679593962,0.547755371,0.442130036,0.693796234,0.556189923,0.559649688,0.742912386,0.537398661,0.41105369,0.375312732,0.40799819,0.377125997,0.474503679,0.421915787,0.255642538,0.415277765,0.5231218,Small
RankNet,tensorflow_tensor2tensor,0.238095238,0.344690994,0.565845459,0.214144044,0.345983686,0.196419688,0.187042857,0.390925035,0.469972962,0.34577245,0.297482584,0.247299517,0.452787902,0.398891679,0.228776567,0.383602316,0.524466314,0.476238309,0.340659299,0.337898622,Small
RankNet,ThePhD_sol2,0.118110236,0.195357127,0.133241246,0.434002548,0.311019686,0.328780906,0.342422824,0.404777926,0.391444704,0.351213427,0.27694977,0.394156553,0.255330169,0.285600119,0.240203388,0.249412308,0.344404933,0.192089751,0.249761813,0.283704234,Small
RankNet,the-tcpdump-group_tcpdump,1,1,1,0.804809975,1,0.793177586,0.910538936,0.832233799,1,0.839659617,0.88968497,0.847488175,0.871311892,0.931508461,0.836830432,0.919503017,0.858731239,0.913895247,0.855791632,0.832330877,Small
RankNet,vcmi_vcmi,0.244094488,0.14966585,0.244094488,0.183973433,0.17200976,0.219193475,0.236628215,0.28837856,0.237668543,0.262452935,0.229532711,0.208148308,0.179625376,0.252848847,0.229930974,0.276312936,0.289981934,0.300020996,0.243130244,0.280712131,Small
RankNet,vernesong_OpenClash,1,0.658838469,0.351508532,0.742775859,0.634778993,0.517263111,0.422189084,0.533868361,0.505369477,0.521119839,0.569857633,0.518158383,0.338928709,0.561783475,0.652959178,0.53672091,0.468237039,0.468406286,0.382620835,0.601335272,Small
RankNet,wiremock_wiremock,0.023622047,0.166847598,0.491140864,0.462382406,0.084089328,0.138193608,0.33941829,0.0760496,0.140788852,0.358025448,0.287222491,0.281245759,0.176718165,0.237508912,0.288075877,0.252882096,0.121535467,0.316736545,0.307841063,0.194071529,Small
RankNet,XTLS_Xray-core,0.492063492,0.492063492,0.432472543,0.263469173,0.378105039,0.361177746,0.479185934,0.310504348,0.284535409,0.343235024,0.347840597,0.250450286,0.325779451,0.327199846,0.318660278,0.399039289,0.258295263,0.361247828,0.311690181,0.332368144,Small
RankNet,zeromicro_go-zero,1,0.386852807,0.174588589,0.33942806,0.154600164,0.132796725,0.204415795,0.511328883,0.274576356,0.33053444,0.34579268,0.402789537,0.355413351,0.377692797,0.401196367,0.277343291,0.275535012,0.239246966,0.282870706,0.360709754,Small
RankNet,Zulko_moviepy,0.496062992,0.616193278,0.50424903,0.565862682,0.65391569,0.569026352,0.226831013,0.183901075,0.373612527,0.302942707,0.483388123,0.33809029,0.334016745,0.445457593,0.286418594,0.350915099,0.33076692,0.447416936,0.296953836,0.227598795,Small
RankNet,adobe_react-spectrum,0.023622047,0.023622047,0.245724687,0.29656297,0.232554806,0.25661195,0.239855962,0.399259105,0.344034299,0.423801167,0.424645188,0.393622325,0.28262816,0.350034964,0.493622558,0.327710598,0.319568072,0.340506255,0.429856725,0.34139776,Medium
RankNet,dubzzz_fast-check,0.244094488,0.398588269,0.290065984,0.189630784,0.346741983,0.269693472,0.318786431,0.350263398,0.034513779,0.303974986,0.396774517,0.365024445,0.611405789,0.241109018,0.348290553,0.315179605,0.242717598,0.463152368,0.554741642,0.225552672,Medium
RankNet,education_classroom,0.492063492,0.301707349,0.492063492,0.26061786,0.386768663,0.364574584,0.475729363,0.467601775,0.418683886,0.341140829,0.498788093,0.480676918,0.441709316,0.417805148,0.428440543,0.458018551,0.381888279,0.457056632,0.372535555,0.378024935,Medium
RankNet,psf_black,0.118110236,0.658838469,0.073768939,0.09483757,0.160839081,0.240480189,0.206123944,0.229480021,0.157663564,0.19155646,0.197037245,0.245440513,0.317717028,0.169137262,0.218378362,0.238689102,0.208297024,0.180356962,0.313836146,0.300312098,Medium
RankNet,FaridSafi_react-native-gifted-chat,0.05511811,0.170988446,0.598824864,0.122677071,0.263387201,0.284007371,0.505575692,0.300216232,0.513926439,0.131062302,0.17162047,0.250946198,0.292806886,0.28270373,0.379669645,0.146527655,0.274948289,0.242585226,0.307205053,0.304297176,Medium
RankNet,LuckSiege_PictureSelector,0.023622047,0.128224153,0.170893481,0.128890718,0.088324684,0.041166222,0.072332459,0.08908799,0.060910466,0.105670432,0.081425078,0.128203272,0.109970857,0.140045958,0.052848211,0.172595062,0.126032446,0.126580969,0.16609849,0.196304943,Medium
RankNet,google_orbit,0.244094488,0.14966585,0.244094488,0.244094488,0.20270092,0.417948248,0.336043405,0.312201581,0.45514827,0.352460442,0.57780112,0.375900557,0.429743887,0.340214056,0.32690018,0.494936702,0.291450207,0.336511541,0.55911818,0.341800461,Medium
RankNet,PyGithub_PyGithub,0.118110236,0.075465045,0.073768939,0.038186421,0.05783277,0.221118526,0.010691445,0.252196372,0.186247773,0.117163275,0.061292223,0.168110095,0.033315679,0.270291476,0.166834583,0.084964661,0.160180999,0.122596128,0.150230696,0.068031714,Medium
RankNet,stellar_stellar-core,0,0.018421562,0.209006483,0.306818493,0.238763257,0.110072868,0.266471043,0.137770547,0.106101918,0.336751992,0.271157704,0.172392433,0.297369305,0.206471611,0.168565295,0.196189643,0.178199634,0.181889672,0.170110329,0.10678554,Medium
RankNet,Tencent_wepy,0.05511811,0.081557215,0.118110236,0.356503214,0.256328321,0.084550345,0.27960839,0.178177945,0.233035584,0.265975925,0.277584611,0.257559577,0.109188011,0.232859828,0.134474985,0.174532426,0.190542987,0.164566864,0.189393227,0.18976952,Medium
RankNet,the1812_Bilibili-Evolved,0.05511811,0.033795515,0.073768939,0.024334228,0.050517604,0.267576454,0.14184881,0.245461127,0.388302945,0.119746259,0.12727047,0.106518392,0.151034885,0.160271103,0.136995878,0.131092911,0.088541057,0.20924525,0.247383978,0.149537123,Medium
RankNet,zyedidia_micro,0.492063492,0.301707349,0.261148563,0.258866226,0.217139761,0.108148457,0.45386915,0.256193566,0.347945575,0.381886117,0.432900678,0.365748633,0.456562538,0.507847958,0.363847385,0.271214576,0.347325461,0.304203641,0.446961724,0.40948541,Medium
RankNet,FormidableLabs_victory,0,0.10891243,0.064268236,0.073320559,0.142476267,0.041703309,0.040441059,0.057890704,0.048587669,0.106516378,0.035839022,0.051089786,0.105287315,0.054126215,0.096033981,0.087773293,0.140655706,0.127839027,0.121300291,0.178845487,Medium
RankNet,aseprite_aseprite,0.492063492,0.33634357,0.313290644,0.25600826,0.435474692,0.42923521,0.335475783,0.411140693,0.310436167,0.386932488,0.383175811,0.338367333,0.459231007,0.308848894,0.361214042,0.468898417,0.38889338,0.412903417,0.528095293,0.370823623,Medium
RankNet,esphome_esphome,0.238095238,0.344690994,0.402677068,0.083744179,0.161093998,0.155706385,0.193797115,0.310060089,0.251719026,0.303288012,0.231450584,0.211323345,0.289800912,0.254476641,0.273013308,0.194422492,0.330550244,0.203548496,0.268071644,0.331688751,Medium
RankNet,ethereum_mist,0,0.07241896,0.012932878,0.04610788,0.025273968,0.168195606,0.010821903,0.042741637,0.043135585,0.023730022,0.035565381,0.154197196,0.071781082,0.038811896,0.055158146,0.12603907,0.209719464,0.088812208,0.044438535,0.092910776,Medium
RankNet,Genymobile_scrcpy,1,0.613147193,0.482211604,0.81556848,0.530834115,0.770906728,0.585309386,0.479821566,0.25247637,0.616351977,0.396001867,0.411485413,0.448441375,0.5772594,0.505102714,0.480640252,0.474231099,0.603153574,0.397660653,0.361778015,Medium
RankNet,pygame_pygame,0.496062992,0.244094488,0.410927427,0.225206258,0.24740953,0.300985716,0.324526866,0.108148682,0.407693946,0.246616565,0.264133846,0.254184157,0.242356621,0.170839991,0.237714767,0.292682099,0.186878123,0.288275942,0.14002086,0.182907898,Medium
RankNet,hibernate_hibernate-orm,0.023622047,0.401336599,0.533546962,0.459980862,0.312286257,0.503591908,0.540864417,0.071420297,0.535065591,0.278411309,0.41653485,0.475875311,0.3400432,0.425929495,0.450826887,0.279036766,0.337564413,0.441631913,0.407454675,0.390609493,Medium
RankNet,ipfs_js-ipfs,0.492063492,0.301707349,0.465554292,0.197364834,0.288078428,0.216143981,0.147166388,0.255719606,0.286706734,0.277473092,0.311770801,0.218317035,0.342685287,0.335274783,0.362781963,0.29187646,0.252899228,0.349850979,0.320448372,0.375027942,Medium
RankNet,ansible_awx,0.05511811,0.613147193,0.778293515,0.192461764,0.797808254,0.2999279,0.047542778,0.308909365,0.385396774,0.317707927,0.452574351,0.47038535,0.210311477,0.442181274,0.355437695,0.493471047,0.412251139,0.341970467,0.340493428,0.416776807,Large
RankNet,apache_airflow,1,1,0.530721274,0.804809975,0.660839795,0.892210845,0.908374556,0.503153986,0.552247932,0.594185374,0.810644719,0.755915305,0.79644903,0.773342529,0.6478745,0.730051783,0.690212884,0.78180558,0.555317332,0.739399431,Large
RankNet,apache_tvm,0,0.225806452,0.225806452,0.153740957,0.19011195,0.176347056,0.045074021,0.154603851,0.126925799,0.139879827,0.250409966,0.182238068,0.252356076,0.215083943,0.289903797,0.281751643,0.233304425,0.186814808,0.289780407,0.239427235,Large
RankNet,argoproj_argo-workflows,0,0.009138255,0.034970304,0.075198713,0.060799777,0.017870221,0.05403148,0.063723464,0.151421369,0.043405057,0.110380841,0.072858116,0.068275502,0.019306883,0.120798208,0.029676576,0.050199472,0.016782083,0.040996885,0.041409361,Large
RankNet,Automattic_mongoose,0.244094488,0.045691276,0.533546962,0.420364758,0.273681345,0.658164719,0.539259276,0.403696796,0.206250118,0.557020347,0.221698924,0.315677787,0.421159569,0.277193503,0.281154383,0.262968271,0.379087412,0.422118414,0.247292292,0.415337855,Large
RankNet,facebook_hhvm,0.023622047,0.206387153,0.297060045,0.229493886,0.199383122,0.323470984,0.397588756,0.113072705,0.408704054,0.205055833,0.151078185,0.416461496,0.221267164,0.362927112,0.197434489,0.404320503,0.144293794,0.322892034,0.301591174,0.260568535,Large
RankNet,neo4j_neo4j,0.05511811,0.613147193,0.042185232,0.446705441,0.177631114,0.438784987,0.314167025,0.171497942,0.378280162,0.126374927,0.209929722,0.523731865,0.312875978,0.345458848,0.529074575,0.472286946,0.180169795,0.273468155,0.3172972,0.52756047,Large
RankNet,fish-shell_fish-shell,0.023622047,0.401336599,0.006994061,0.204979708,0.69180781,0.445311693,0.347002155,0.330433692,0.338374563,0.469745005,0.537528941,0.526638261,0.51042728,0.474116576,0.597373677,0.463735757,0.540322886,0.385198314,0.384978604,0.319589236,Large
RankNet,kubernetes_ingress-nginx,1,0.04293377,0.158581136,0.335321792,0.335008257,0.475932304,0.421091065,0.379739591,0.376313392,0.091053441,0.456418175,0.307250837,0.370018111,0.362230477,0.307686762,0.318794116,0.384812808,0.284872319,0.417112112,0.373427109,Large
RankNet,Kunena_Kunena-Forum,0.496062992,0.304159631,0.11454835,0.617091712,0.209638395,0.196074444,0.42734673,0.399994694,0.19317946,0.116526071,0.240306783,0.338720857,0.241018441,0.34557681,0.124154549,0.14625657,0.27396787,0.360814789,0.284081831,0.226346313,Large
RankNet,languagetool-org_languagetool,0.492063492,0.111111111,0.530721274,0.335067276,0.355586646,0.728286847,0.352221037,0.193681012,0.486781528,0.417255583,0.301679378,0.342333918,0.293462614,0.540177572,0.304680971,0.361660362,0.518541525,0.429480689,0.501048974,0.377590492,Large
RankNet,linkerd_linkerd2,0.05511811,0.079486791,0.111070597,0.193804119,0.334674747,0.44911991,0.138779825,0.163329933,0.346457795,0.219088669,0.070526513,0.199564987,0.191122642,0.243149589,0.30495228,0.303951412,0.205507204,0.337902602,0.314226015,0.367384545,Large
RankNet,loomio_loomio,0.496062992,0.191903361,0.072271963,0.087146885,0.356120296,0.307853834,0.285819939,0.37310562,0.167303268,0.219045004,0.223844364,0.293066743,0.32230715,0.262080474,0.154254738,0.161128775,0.184824866,0.147847652,0.265766191,0.171989912,Large
RankNet,microsoft_onnxruntime,0.492063492,0.344690994,0.642454304,0.681920404,0.55870737,0.58903917,0.467824576,0.680190305,0.429933782,0.56647011,0.530613028,0.511835565,0.553228971,0.427352411,0.584657265,0.552772616,0.555445627,0.575209092,0.612593261,0.578671276,Large
RankNet,yuzu-emu_yuzu,1,1,0.61763418,0.475326271,0.729958816,0.766554282,0.523724728,0.519046411,0.534212889,0.585280077,0.743429983,0.602338361,0.253225073,0.516509959,0.683665319,0.487809039,0.565532559,0.475723201,0.388687936,0.494377623,Large
RankNet,Homebrew_homebrew-cask,1,0.691012438,1,1,0.933880906,0.923753723,1,0.877088095,0.883075455,0.96793913,0.924742711,0.930643066,0.888000253,0.965258001,0.889170977,0.953478702,0.885486285,0.856695528,0.902451922,0.873836505,Large
RankNet,phalcon_cphalcon,0.05511811,0.04293377,0.058988507,0.090220371,0.269941257,0.141916704,0.144889174,0.190408848,0.178302772,0.104350152,0.087702226,0.097099108,0.168234707,0.108986338,0.111959582,0.131332523,0.087330932,0.097101199,0.117030816,0.182749394,Large
RankNet,apple_cups,0.05511811,0.05511811,0.019926939,0.386114859,0.250989656,0.17845909,0.44063799,0.387382609,0.272077155,0.368843452,0.511419295,0.380817223,0.272546654,0.244335158,0.468719207,0.232456443,0.5157028,0.360717009,0.354583135,0.369312854,Large
